PDF_URL,TITLE,YEAR
https://assets.scriptslug.com/live/pdf/scripts/cherry-2021.pdf,cherry ,2021
https://assets.scriptslug.com/live/pdf/scripts/children-of-men-2006.pdf,children of men ,2006
https://assets.scriptslug.com/live/pdf/scripts/childs-play-1988.pdf,childs play ,1988
https://assets.scriptslug.com/live/pdf/scripts/chinatown-1974.pdf,chinatown ,1974
https://assets.scriptslug.com/live/pdf/scripts/christine-1983.pdf,christine ,1983
https://assets.scriptslug.com/live/pdf/scripts/christmas-at-pee-wees-playhouse-1988.pdf,christmas at pee wees playhouse ,1988
https://assets.scriptslug.com/live/pdf/scripts/chronicle-2012.pdf,chronicle ,2012
https://assets.scriptslug.com/live/pdf/scripts/cinderella-man-2005.pdf,cinderella man ,2005
https://assets.scriptslug.com/live/pdf/scripts/citizen-kane-1941.pdf,citizen kane ,1941
https://assets.scriptslug.com/live/pdf/scripts/clear-and-present-danger-1994.pdf,clear and present danger ,1994
https://assets.scriptslug.com/live/pdf/scripts/clerks-1994.pdf,clerks ,1994
https://assets.scriptslug.com/live/pdf/scripts/clerks-ii-2006.pdf,clerks ii ,2006
https://assets.scriptslug.com/live/pdf/scripts/clockers-1995.pdf,clockers ,1995
https://assets.scriptslug.com/live/pdf/scripts/close-encounters-of-the-third-kind-1977.pdf,close encounters of the third kind ,1977
https://assets.scriptslug.com/live/pdf/scripts/cloud-atlas-2012.pdf,cloud atlas ,2012
https://assets.scriptslug.com/live/pdf/scripts/cloverfield-2008.pdf,cloverfield ,2008
https://assets.scriptslug.com/live/pdf/scripts/clue-1985.pdf,clue ,1985
https://assets.scriptslug.com/live/pdf/scripts/cmon-cmon-2021.pdf,cmon cmon ,2021
https://assets.scriptslug.com/live/pdf/scripts/coco-2017.pdf,coco ,2017
https://assets.scriptslug.com/live/pdf/scripts/cocoon-1985.pdf,cocoon ,1985
https://assets.scriptslug.com/live/pdf/scripts/coda-2021.pdf,coda ,2021
https://assets.scriptslug.com/live/pdf/scripts/cold-mountain-2003.pdf,cold mountain ,2003
https://assets.scriptslug.com/live/pdf/scripts/colette-2018.pdf,colette ,2018
https://assets.scriptslug.com/live/pdf/scripts/collateral-2004.pdf,collateral ,2004
https://assets.scriptslug.com/live/pdf/scripts/color-of-night-1994.pdf,color of night ,1994
https://assets.scriptslug.com/live/pdf/scripts/come-to-daddy-2019.pdf,come to daddy ,2019
https://assets.scriptslug.com/live/pdf/scripts/coming-home-1978.pdf,coming home ,1978
https://assets.scriptslug.com/live/pdf/scripts/coming-to-america-1988.pdf,coming to america ,1988
https://assets.scriptslug.com/live/pdf/scripts/commando-1985.pdf,commando ,1985
https://assets.scriptslug.com/live/pdf/scripts/con-air-1997.pdf,con air ,1997
https://assets.scriptslug.com/live/pdf/scripts/coneheads-1993.pdf,coneheads ,1993
https://assets.scriptslug.com/live/pdf/scripts/constantine-2005.pdf,constantine ,2005
https://assets.scriptslug.com/live/pdf/scripts/contact-1997.pdf,contact ,1997
https://assets.scriptslug.com/live/pdf/scripts/contagion-2011.pdf,contagion ,2011
https://assets.scriptslug.com/live/pdf/scripts/cool-hand-luke-1967.pdf,cool hand luke ,1967
https://assets.scriptslug.com/live/pdf/scripts/cool-runnings-1993.pdf,cool runnings ,1993
https://assets.scriptslug.com/live/pdf/scripts/copycat-1995.pdf,copycat ,1995
https://assets.scriptslug.com/live/pdf/scripts/coraline-2009.pdf,coraline ,2009
https://assets.scriptslug.com/live/pdf/scripts/corpse-bride-2005.pdf,corpse bride ,2005
https://assets.scriptslug.com/live/pdf/scripts/courage-under-fire-1996.pdf,courage under fire ,1996
https://assets.scriptslug.com/live/pdf/scripts/crash-2004.pdf,crash ,2004
https://assets.scriptslug.com/live/pdf/scripts/crawl-2019.pdf,crawl ,2019
https://assets.scriptslug.com/live/pdf/scripts/crazy-rich-asians-2018.pdf,crazy rich asians ,2018
https://assets.scriptslug.com/live/pdf/scripts/crazy-stupid-love-2011.pdf,crazy stupid love ,2011
https://assets.scriptslug.com/live/pdf/scripts/creed-2015.pdf,creed ,2015
https://assets.scriptslug.com/live/pdf/scripts/creed-ii-2018.pdf,creed ii ,2018
https://assets.scriptslug.com/live/pdf/scripts/creed-iii-2023.pdf,creed iii ,2023
https://assets.scriptslug.com/live/pdf/scripts/crimson-peak-2015.pdf,crimson peak ,2015
https://assets.scriptslug.com/live/pdf/scripts/critters-1986.pdf,critters ,1986
https://assets.scriptslug.com/live/pdf/scripts/curly-sue-1991.pdf,curly sue ,1991
https://assets.scriptslug.com/live/pdf/scripts/cyrano-2022.pdf,cyrano ,2022
https://assets.scriptslug.com/live/pdf/scripts/d2-the-mighty-ducks-1994.pdf,d2 the mighty ducks ,1994
https://assets.scriptslug.com/live/pdf/scripts/d3-the-mighty-ducks-1996.pdf,d3 the mighty ducks ,1996
https://assets.scriptslug.com/live/pdf/scripts/da-5-bloods-2020.pdf,da 5 bloods ,2020
https://assets.scriptslug.com/live/pdf/scripts/dallas-buyers-club-2013.pdf,dallas buyers club ,2013
https://assets.scriptslug.com/live/pdf/scripts/dances-with-wolves-1990.pdf,dances with wolves ,1990
https://assets.scriptslug.com/live/pdf/scripts/daredevil-2003.pdf,daredevil ,2003
https://assets.scriptslug.com/live/pdf/scripts/dark-city-1998.pdf,dark city ,1998
https://assets.scriptslug.com/live/pdf/scripts/darker-than-amber-1970.pdf,darker than amber ,1970
https://assets.scriptslug.com/live/pdf/scripts/darkest-hour-2017.pdf,darkest hour ,2017
https://assets.scriptslug.com/live/pdf/scripts/darkman-1990.pdf,darkman ,1990
https://assets.scriptslug.com/live/pdf/scripts/dawn-of-the-dead-2004.pdf,dawn of the dead ,2004
https://assets.scriptslug.com/live/pdf/scripts/dawn-of-the-planet-of-the-apes-2021.pdf,dawn of the planet of the apes ,2021
https://assets.scriptslug.com/live/pdf/scripts/days-of-heaven-1978.pdf,days of heaven ,1978
https://assets.scriptslug.com/live/pdf/scripts/dazed-and-confused-1993.pdf,dazed and confused ,1993
https://assets.scriptslug.com/live/pdf/scripts/dead-poets-society-1989.pdf,dead poets society ,1989
https://assets.scriptslug.com/live/pdf/scripts/deadpool-2016.pdf,deadpool ,2016
https://assets.scriptslug.com/live/pdf/scripts/dear-white-people-2014.pdf,dear white people ,2014
https://assets.scriptslug.com/live/pdf/scripts/death-at-a-funeral-2007.pdf,death at a funeral ,2007
https://assets.scriptslug.com/live/pdf/scripts/death-becomes-her.pdf,death becomes, her
https://assets.scriptslug.com/live/pdf/scripts/death-note-2017.pdf,death note ,2017
https://assets.scriptslug.com/live/pdf/scripts/death-proof-2007.pdf,death proof ,2007
https://assets.scriptslug.com/live/pdf/scripts/deep-star-six-1989.pdf,deep star six ,1989
https://assets.scriptslug.com/live/pdf/scripts/demolition-man-1993.pdf,demolition man ,1993
https://assets.scriptslug.com/live/pdf/scripts/den-of-thieves-2018.pdf,den of thieves ,2018
https://assets.scriptslug.com/live/pdf/scripts/denial-2016.pdf,denial ,2016
https://assets.scriptslug.com/live/pdf/scripts/destroyer-2018.pdf,destroyer ,2018
https://assets.scriptslug.com/live/pdf/scripts/die-hard-1988.pdf,die hard ,1988
https://assets.scriptslug.com/live/pdf/scripts/die-hard-2-1990.pdf,die hard 2 ,1990
https://assets.scriptslug.com/live/pdf/scripts/die-hard-with-a-vengeance-1995.pdf,die hard with a vengeance ,1995
https://assets.scriptslug.com/live/pdf/scripts/dinner-for-schmucks-2010.pdf,dinner for schmucks ,2010
https://assets.scriptslug.com/live/pdf/scripts/dirty-girl-2010.pdf,dirty girl ,2010
https://assets.scriptslug.com/live/pdf/scripts/dirty-harry-1971.pdf,dirty harry ,1971
https://assets.scriptslug.com/live/pdf/scripts/disclosure-1994.pdf,disclosure ,1994
https://assets.scriptslug.com/live/pdf/scripts/disobedience-2018.pdf,disobedience ,2018
https://assets.scriptslug.com/live/pdf/scripts/disorderlies-1987.pdf,disorderlies ,1987
https://assets.scriptslug.com/live/pdf/scripts/django-unchained-2012.pdf,django unchained ,2012
https://assets.scriptslug.com/live/pdf/scripts/do-the-right-thing-1989.pdf,do the right thing ,1989
https://assets.scriptslug.com/live/pdf/scripts/doctor-sleep-2019.pdf,doctor sleep ,2019
https://assets.scriptslug.com/live/pdf/scripts/doctor-zhivago-1965.pdf,doctor zhivago ,1965
https://assets.scriptslug.com/live/pdf/scripts/dogma-1997.pdf,dogma ,1997
https://assets.scriptslug.com/live/pdf/scripts/dolemite-is-my-name-2019.pdf,dolemite is my name ,2019
https://assets.scriptslug.com/live/pdf/scripts/dominion-2005.pdf,dominion ,2005
https://assets.scriptslug.com/live/pdf/scripts/donnie-brasco-1997.pdf,donnie brasco ,1997
https://assets.scriptslug.com/live/pdf/scripts/donnie-darko-2001.pdf,donnie darko ,2001
https://assets.scriptslug.com/live/pdf/scripts/dont-look-now-1973.pdf,dont look now ,1973
https://assets.scriptslug.com/live/pdf/scripts/dont-look-up-2021.pdf,dont look up ,2021
https://assets.scriptslug.com/live/pdf/scripts/dont-worry-darling-2022.pdf,dont worry darling ,2022
https://assets.scriptslug.com/live/pdf/scripts/doom-2005.pdf,doom ,2005
https://assets.scriptslug.com/live/pdf/scripts/dope-2015.pdf,dope ,2015
https://assets.scriptslug.com/live/pdf/scripts/doubt-2008.pdf,doubt ,2008
https://assets.scriptslug.com/live/pdf/scripts/downhill-2020.pdf,downhill ,2020
https://assets.scriptslug.com/live/pdf/scripts/downsizing-2017.pdf,downsizing ,2017
https://assets.scriptslug.com/live/pdf/scripts/downton-abbey-2019.pdf,downton abbey ,2019
https://assets.scriptslug.com/live/pdf/scripts/dr-horribles-sing-along-blog-2008.pdf,dr horribles sing along blog ,2008
https://assets.scriptslug.com/live/pdf/scripts/dr-no-1962.pdf,dr no ,1962
https://assets.scriptslug.com/live/pdf/scripts/dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb-1964.pdf,dr strangelove or how i learned to stop worrying and love the bomb ,1964
https://assets.scriptslug.com/live/pdf/scripts/drag-me-to-hell-2009.pdf,drag me to hell ,2009
https://assets.scriptslug.com/live/pdf/scripts/dragonheart-1996.pdf,dragonheart ,1996
https://assets.scriptslug.com/live/pdf/scripts/dream-scenario-2023.pdf,dream scenario ,2023
https://assets.scriptslug.com/live/pdf/scripts/dredd-2012.pdf,dredd ,2012
https://assets.scriptslug.com/live/pdf/scripts/dressed-to-kill-1980.pdf,dressed to kill ,1980
https://assets.scriptslug.com/live/pdf/scripts/drive-2011.pdf,drive ,2011
https://assets.scriptslug.com/live/pdf/scripts/driving-miss-daisy-1989.pdf,driving miss daisy ,1989
https://assets.scriptslug.com/live/pdf/scripts/dumb-money-2023.pdf,dumb money ,2023
https://assets.scriptslug.com/live/pdf/scripts/dune-1984.pdf,dune ,1984
https://assets.scriptslug.com/live/pdf/scripts/dune-2021.pdf,dune ,2021
https://assets.scriptslug.com/live/pdf/scripts/dunkirk-2017.pdf,dunkirk ,2017
https://assets.scriptslug.com/live/pdf/scripts/duplicity-2009.pdf,duplicity ,2009
https://assets.scriptslug.com/live/pdf/scripts/dutch-1991.pdf,dutch ,1991
https://assets.scriptslug.com/live/pdf/scripts/e-t-the-extra-terrestrial-1982.pdf,e t the extra terrestrial ,1982
https://assets.scriptslug.com/live/pdf/scripts/easy-a-2010.pdf,easy a ,2010
https://assets.scriptslug.com/live/pdf/scripts/ed-wood-1994.pdf,ed wood ,1994
https://assets.scriptslug.com/live/pdf/scripts/eddie-the-eagle-2016.pdf,eddie the eagle ,2016
https://assets.scriptslug.com/live/pdf/scripts/edge-of-tomorrow-2014.pdf,edge of tomorrow ,2014
https://assets.scriptslug.com/live/pdf/scripts/edward-scissorhands-1990.pdf,edward scissorhands ,1990
https://assets.scriptslug.com/live/pdf/scripts/eighth-grade-2018.pdf,eighth grade ,2018
https://assets.scriptslug.com/live/pdf/scripts/elemental-2023.pdf,elemental ,2023
https://assets.scriptslug.com/live/pdf/scripts/elvis-2022.pdf,elvis ,2022
https://assets.scriptslug.com/live/pdf/scripts/elysium-2013.pdf,elysium ,2013
https://assets.scriptslug.com/live/pdf/scripts/emancipation-2022.pdf,emancipation ,2022
https://assets.scriptslug.com/live/pdf/scripts/emergency-2022.pdf,emergency ,2022
https://assets.scriptslug.com/live/pdf/scripts/emma-2020.pdf,emma ,2020
https://assets.scriptslug.com/live/pdf/scripts/empire-of-light-2022.pdf,empire of light ,2022
https://assets.scriptslug.com/live/pdf/scripts/encanto-2021.pdf,encanto ,2021
https://assets.scriptslug.com/live/pdf/scripts/encounter-2021.pdf,encounter ,2021
https://assets.scriptslug.com/live/pdf/scripts/end-of-watch-2012.pdf,end of watch ,2012
https://assets.scriptslug.com/live/pdf/scripts/enough-said-2013.pdf,enough said ,2013
https://assets.scriptslug.com/live/pdf/scripts/equity-2016.pdf,equity ,2016
https://assets.scriptslug.com/live/pdf/scripts/eraser-1996.pdf,eraser ,1996
https://assets.scriptslug.com/live/pdf/scripts/erin-brockovich-2000.pdf,erin brockovich ,2000
https://assets.scriptslug.com/live/pdf/scripts/eternal-sunshine-of-the-spotless-mind-2004.pdf,eternal sunshine of the spotless mind ,2004
https://assets.scriptslug.com/live/pdf/scripts/event-horizon.pdf,event hor,izon
https://assets.scriptslug.com/live/pdf/scripts/everything-everywhere-all-at-once-2022.pdf,everything everywhere all at once ,2022
https://assets.scriptslug.com/live/pdf/scripts/evil-dead-2013.pdf,evil dead ,2013
https://assets.scriptslug.com/live/pdf/scripts/evil-dead-ii-1987.pdf,evil dead ii ,1987
https://assets.scriptslug.com/live/pdf/scripts/evolution-2001.pdf,evolution ,2001
https://assets.scriptslug.com/live/pdf/scripts/ex-machina-2015.pdf,ex machina ,2015
https://assets.scriptslug.com/live/pdf/scripts/excalibur-1981.pdf,excalibur ,1981
https://assets.scriptslug.com/live/pdf/scripts/exorcist-ii-the-heretic-1977.pdf,exorcist ii the heretic ,1977
https://assets.scriptslug.com/live/pdf/scripts/extremely-wicked-shockingly-evil-and-vile-2019.pdf,extremely wicked shockingly evil and vile ,2019
https://assets.scriptslug.com/live/pdf/scripts/eye-in-the-sky-2016.pdf,eye in the sky ,2016
https://assets.scriptslug.com/live/pdf/scripts/eyes-wide-shut-1999.pdf,eyes wide shut ,1999
https://assets.scriptslug.com/live/pdf/scripts/fair-play-2023.pdf,fair play ,2023
https://assets.scriptslug.com/live/pdf/scripts/fanboys-2009.pdf,fanboys ,2009
https://assets.scriptslug.com/live/pdf/scripts/fantastic-beasts-and-where-to-find-them-2016.pdf,fantastic beasts and where to find them ,2016
https://assets.scriptslug.com/live/pdf/scripts/fantastic-beasts-the-crimes-of-grindelwald-2018.pdf,fantastic beasts the crimes of grindelwald ,2018
https://assets.scriptslug.com/live/pdf/scripts/fantastic-beasts-the-secrets-of-dumbledore-2022.pdf,fantastic beasts the secrets of dumbledore ,2022
https://assets.scriptslug.com/live/pdf/scripts/fantastic-mr-fox-2009.pdf,fantastic mr fox ,2009
https://assets.scriptslug.com/live/pdf/scripts/fargo-1996.pdf,fargo ,1996
https://assets.scriptslug.com/live/pdf/scripts/fast-color-2019.pdf,fast color ,2019
https://assets.scriptslug.com/live/pdf/scripts/fatal-attraction-1987.pdf,fatal attraction ,1987
https://assets.scriptslug.com/live/pdf/scripts/faults-2014.pdf,faults ,2014
https://assets.scriptslug.com/live/pdf/scripts/fear-street-part-one-1994-2021.pdf,fear street part one 1994 ,2021
https://assets.scriptslug.com/live/pdf/scripts/fences-2016.pdf,fences ,2016
https://assets.scriptslug.com/live/pdf/scripts/ferrari-2023.pdf,ferrari ,2023
https://assets.scriptslug.com/live/pdf/scripts/ferris-buellers-day-off-1986.pdf,ferris buellers day off ,1986
https://assets.scriptslug.com/live/pdf/scripts/field-of-dreams-1989.pdf,field of dreams ,1989
https://assets.scriptslug.com/live/pdf/scripts/fight-club-2000.pdf,fight club ,2000
https://assets.scriptslug.com/live/pdf/scripts/fighting-with-my-family-2019.pdf,fighting with my family ,2019
https://assets.scriptslug.com/live/pdf/scripts/film-stars-dont-die-in-liverpool-2017.pdf,film stars dont die in liverpool ,2017
https://assets.scriptslug.com/live/pdf/scripts/final-destination-2000.pdf,final destination ,2000
https://assets.scriptslug.com/live/pdf/scripts/finding-nemo-2003.pdf,finding nemo ,2003
https://assets.scriptslug.com/live/pdf/scripts/first-blood-1982.pdf,first blood ,1982
https://assets.scriptslug.com/live/pdf/scripts/first-cow-2020.pdf,first cow ,2020
https://assets.scriptslug.com/live/pdf/scripts/first-man-2018.pdf,first man ,2018
https://assets.scriptslug.com/live/pdf/scripts/first-reformed-2018.pdf,first reformed ,2018
https://assets.scriptslug.com/live/pdf/scripts/first-they-killed-my-father-2017.pdf,first they killed my father ,2017
https://assets.scriptslug.com/live/pdf/scripts/flashdance-1983.pdf,flashdance ,1983
https://assets.scriptslug.com/live/pdf/scripts/flatliners-2017.pdf,flatliners ,2017
https://assets.scriptslug.com/live/pdf/scripts/flight-2012.pdf,flight ,2012
https://assets.scriptslug.com/live/pdf/scripts/flora-and-son-2023.pdf,flora and son ,2023
https://assets.scriptslug.com/live/pdf/scripts/focus-2015.pdf,focus ,2015
https://assets.scriptslug.com/live/pdf/scripts/foe-2023.pdf,foe ,2023
https://assets.scriptslug.com/live/pdf/scripts/following-1998.pdf,following ,1998
https://assets.scriptslug.com/live/pdf/scripts/for-your-eyes-only-1981.pdf,for your eyes only ,1981
https://assets.scriptslug.com/live/pdf/scripts/ford-v-ferrari-2019.pdf,ford v ferrari ,2019
https://assets.scriptslug.com/live/pdf/scripts/forrest-gump-1994.pdf,forrest gump ,1994
https://assets.scriptslug.com/live/pdf/scripts/four-rooms-1995.pdf,four rooms ,1995
https://assets.scriptslug.com/live/pdf/scripts/four-weddings-and-a-funeral-1994.pdf,four weddings and a funeral ,1994
https://assets.scriptslug.com/live/pdf/scripts/foxcatcher-2014.pdf,foxcatcher ,2014
https://assets.scriptslug.com/live/pdf/scripts/frailty-2001.pdf,frailty ,2001
https://assets.scriptslug.com/live/pdf/scripts/frances-ha-2012.pdf,frances ha ,2012
https://assets.scriptslug.com/live/pdf/scripts/frank-2014.pdf,frank ,2014
https://assets.scriptslug.com/live/pdf/scripts/frankensteins-army-2013.pdf,frankensteins army ,2013
https://assets.scriptslug.com/live/pdf/scripts/frankenweenie-2012.pdf,frankenweenie ,2012
https://assets.scriptslug.com/live/pdf/scripts/frankie-2019.pdf,frankie ,2019
https://assets.scriptslug.com/live/pdf/scripts/frantic-1988.pdf,frantic ,1988
https://assets.scriptslug.com/live/pdf/scripts/fred-claus-2007.pdf,fred claus ,2007
https://assets.scriptslug.com/live/pdf/scripts/freddy-vs-jason-2003.pdf,freddy vs jason ,2003
https://assets.scriptslug.com/live/pdf/scripts/free-fire-2016.pdf,free fire ,2016
https://assets.scriptslug.com/live/pdf/scripts/free-guy-2021.pdf,free guy ,2021
https://assets.scriptslug.com/live/pdf/scripts/frequency-2000.pdf,frequency ,2000
